deploy_score,dow_mode,hour_len,hour_start,max_daily_vol,max_poc_dist,max_rsi,max_session_vwap_dist,max_volume_ratio,max_vwap_dist,min_daily_vol,min_poc_dist,min_rsi,min_session_vwap_dist,min_volume_ratio,min_vwap_dist,poc_side,session_side,side_mode,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,trial,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
167.1935600438327,all,24,2,0.08,0.0,0.0,0.025,5.0,0.0,0.0,0.005,0.0,0.0,0.8,0.06,any,above,long,0.0,-0.0066435211485500354,1.1117449601019436,8,-637.0140306666535,-0.6181208568248014,73.03732896148877,0.07300833404957657,0.002642797197097688,383.684798798801,0.37537735505711706,0.029820759377551687,2366.120922205041,2.2751369021565653,0.0,0.0353458134339546,3.53458134339546,1.1732167593652858,-1.0502053392654392e-05,73.03732896148873,0.07300833404957657,0.04528970908211782,13377.294643999723,18416.870342342445,21,5,10,-0.030127266041679118,2524,3.012726604167912,3.0496668999226353,143.7057392796014,0.1440404357266667,0.00493305999999999,False,0.6023176575832464,1.3767260744759915,5,1.6727623712589075,0.7135527534680081,0.989440812955233,4398.442705648315,17,0.050395756983427124,5.039575698342713,21992.999303684002,69,0.13346228239845262,0.9342359767891684,0.010040984468020767,0.0,0.6956521739130435,48,-0.021579188462197085,-674.05513818314,-0.6429552509359665,2306,0.0,-0.0035160712907250495,0.7632571207298728,8,-719.6322105545526,-0.6611385412975157,285.13526484239816,0.2642394870481293,0.006509334597274381,545.6305362416076,0.504152309211815,0.05361524892493086,3718.7547821856942,3.302870045858955,0.0,0.13337657956682802,13.337657956682802,7.016119408043169,-7.492261274214997e-06,285.1352648423981,0.2642394870481293,0.04480618905633008,10074.850947763736,29464.048957046816,14,2,10,-0.019010021325168328,1176,1.901002132516833,1.912854620565561,50.461040962066804,0.04563443059304775,0.0009930040000000668,False,0.7582074957722386,2.9245146265500637,8,10.199461472256619,1.776616661226378,2.9867657864131743,6130.8545734402205,17,0.19389198009283107,19.389198009283106,6130.886224378696,68,0.13152804642166344,0.920696324951644,0.0068856119929680045,0.0,0.7941176470588235,54,-0.006214429039809621,-808.4245776902666,-0.6894787428047014,0,1.7552157282549858,0.08266275055455706,2.6250639966256277,0.7047619047619048,6,1,128.63841188091155,86,11
-349920.46989504324,weekday,24,6,0.08,0.16,75.0,0.05,5.0,0.3,0.025,0.0,0.0,0.0015,0.0,0.0,above,above,long,0.0,-0.015936809043490655,2.182829387905266,8,-606.9159144883139,-0.6065374028799889,-3.602397282000821,-0.0022928516306985683,0.0004904432100363035,316.52314246012446,0.3183267061750473,0.032804838545537285,1566.3864496632614,1.595319037879574,0.0,-0.001909523127322732,-0.1909523127322732,-0.04059531962350631,-1.2759909762019375e-05,-3.602397282000851,-0.0022928516306985683,0.049238455959384315,15779.813776696159,15509.6339805461,26,7,13,-0.047038011894776216,6679,4.7038011894776215,4.776887565110453,145.89425815538087,0.14589425815538087,0.004933059999999983,False,0.5215271751886464,0.9828781378555262,5,0.0574386087478642,-0.027019758369484982,-0.013030020662828986,4705.3567813430245,17,-0.0027017979615014337,-0.27017979615014337,23527.48297321386,75,0.1450676982591876,1.0154738878143132,0.02110718968374989,0.0,0.6533333333333333,49,-0.03396852832748931,-646.8394165941514,-0.6437137505315472,1442,0.0,-0.005166886596592177,1.156257701618677,8,-726.112338685134,-0.6686123811549974,208.56492770618303,0.196077012112776,0.005347421176720706,477.87871632741,0.4452248033933209,0.04337135442840934,2867.043538563102,2.541242730824101,0.0,0.1095419534361819,10.954195343618188,3.9460216542939297,-9.204316527358422e-06,208.56492770618306,0.196077012112776,0.05085018937867677,12343.909757647278,28194.844263317198,17,2,13,-0.027760099419875707,4696,2.776009941987571,2.803588781866889,55.66276403944984,0.05201503516210738,0.0009930040000001128,False,0.6581333092242547,2.2841097202488845,8,5.709970366432122,1.6888609377346533,2.8855735466300185,6889.571766148019,17,0.15850934505669984,15.850934505669983,6889.601396255334,76,0.1470019342359768,1.0290135396518376,0.007975179034882929,0.0,0.7763157894736842,59,-0.017846510292313766,-787.2268957416518,-0.6897844559646851,,,,,,,2,-999924,,
-349889.6523360866,not_weekend,24,17,1.0,0.3,75.0,0.0,0.0,0.16,0.035,0.0,45.0,0.0015,0.5,0.06,any,above,both,0.0,-0.006644279078602735,1.0360783388475863,8,-618.8368627688071,-0.6191917083485584,8.810728840718689,0.010091105549903407,0.0012416781059790259,300.2185392308557,0.302258126288475,0.02101583144800312,1571.81167343898,1.5953190378795743,0.0,0.002550735502302004,0.2550735502302004,0.10594397781346944,-6.502013092513108e-06,8.810728840718753,0.010091105549903407,0.0269159481021839,8044.879215994493,8406.11909846396,13,4,8,-0.024076267051185898,5270,2.40762670511859,2.4296561954074827,138.57172694745935,0.13857172694745937,0.004933059999999971,False,0.48513357444095107,1.0449030834112791,4,0.15003982207936123,0.08851084319741542,0.07898961221724844,2420.0669046938688,17,0.0036123988246951192,0.36123988246951194,12100.706573803236,41,0.07930367504835589,0.5551257253384912,0.009363806211595549,0.0,0.6829268292682927,28,-0.019153815302646038,-645.9317473124538,-0.6429552509359665,2379,0.0,-0.0024831007923905887,0.6507204143158113,8,-685.551023967116,-0.6647811144809681,173.9334439037939,0.17036402792866107,0.005415569196640009,415.66345049248736,0.40524859923136924,0.02935109940968439,2644.8367747138504,2.5412427308241003,0.0,0.049869281757158435,4.9869281757158435,3.670173353734462,-4.834381084622429e-06,173.93344390379394,0.17036402792866107,0.027238294786042387,6169.959215704043,13301.230415759595,9,2,8,-0.013587718331183354,3513,1.3587718331183354,1.3634190460089721,46.53445609994187,0.04494695925759315,0.0009930040000000642,False,0.6063202241127797,2.1558052412898836,6,5.248321334193075,1.105933639026936,1.1590087887346578,3280.6839718462843,17,0.07131271200055592,7.131271200055592,3280.6976644989563,41,0.07930367504835589,0.5551257253384912,0.004441563423049228,0.0,0.7804878048780488,32,-0.006369182562095399,-715.1046752312484,-0.6842755885671208,,,,,,,3,-999951,,
-349817.4627731695,all,24,5,0.0,0.0,100.0,0.0,2.0,0.3,0.05,0.0,55.0,0.0,1.0,0.0,above,any,both,0.0,-0.005614413511790632,0.9788330520653676,8,-631.8710471845205,-0.6225270180836796,61.328661883820374,0.06162274837449712,0.003658539418294539,209.87145668417915,0.20822626975839212,0.006815897725305886,507.5536989236587,0.5043889786004412,0.0,0.007354447327452496,0.7354447327452496,0.5596422738669934,-1.5068428709464522e-06,61.32866188382036,0.06162274837449712,0.011362720606011765,1895.6131415535615,2938.2003935785083,3,2,7,-0.0131413362979802,9338,1.31413362979802,1.316600800387656,120.9695709244665,0.12006441832894008,0.004933060000000006,False,0.3321428598751605,1.5500000127507494,4,0.7933647145040975,0.5074786307758199,0.19317501679542604,883.5876563286305,17,0.010425872520249395,1.0425872520249395,4418.096888438034,17,0.03288201160541586,0.230174081237911,0.006674201262641293,0.0,0.8235294117647058,14,-0.005832906197596133,-653.7915709164719,-0.6429552509359666,2367,0.0,-0.003531506491794489,0.5774762273531264,8,-697.3789901759308,-0.6774085074989215,135.0650379440676,0.13447090246989404,0.005482031132331562,246.0575750267341,0.24272149046573613,0.011573600449977794,917.5985950467262,0.9175985950467263,0.0,0.016167391446221258,1.6167391446221258,1.9796708214869523,-1.0932115024593273e-06,135.06503794406763,0.13447090246989404,0.01152389394794101,1394.7579803518615,3690.8636254010116,2,1,7,-0.008166706944782746,9338,0.8166706944782746,0.814625112013303,41.765104227336835,0.04078258259986202,0.0009930040000000401,False,0.3528319299734856,2.646239474801142,5,2.811544066137924,0.8950531423528838,14.936840025814776,1133.3882051506175,17,0.022961056450491305,2.2961056450491304,1133.3927680371623,17,0.03288201160541586,0.230174081237911,0.0046919763447685545,0.0,0.8823529411764706,15,-0.006386656100166865,-697.5903979929559,-0.678086785325426,,,,,,,4,-999954,,
-349858.17101679713,all,24,0,1.0,0.3,0.0,0.012,0.0,0.16,0.035,0.005,55.0,0.003,0.8,0.0,above,any,both,0.0,-0.006699963317388988,1.2224674211167574,8,-614.6331290797393,-0.6072833433792103,58.91260271678867,0.05972760877602908,0.0023581545877104943,343.87425847685824,0.3419245500724765,0.0176424552913812,1601.832997608505,1.5953190378795743,0.0,0.015350799740657672,1.5350799740657672,0.5432348623240495,-5.395022433509375e-06,58.91260271678874,0.05972760877602908,0.024256587960351357,6760.964419877133,8940.730720398315,11,3,13,-0.02825812701891846,5454,2.825812701891846,2.854319287045241,149.35010821407306,0.15073117214959303,0.00493305999999996,False,0.5594788861962658,1.3224046401002647,6,0.7713767791693532,0.47060821477765485,0.3981693838148492,2294.2042829771713,17,0.021797663005211798,2.17976630052118,11471.420049651559,37,0.07156673114119923,0.5009671179883946,0.009860256622175165,0.0,0.7027027027027027,26,-0.01836964905942684,-659.1084606163818,-0.6429552509359665,2204,0.0,-0.002605876611395206,0.9074894569657111,8,-699.2789148078917,-0.6510118531086141,310.263748867584,0.29638585845247933,0.0075760385523987,432.63255658582347,0.41122194470230883,0.03610033181077954,2761.508229641977,2.5412427308241,0.0,0.07979927024524858,7.979927024524858,6.111413372488085,-2.104280737320778e-06,310.263748867584,0.29638585845247933,0.024901281328068337,2797.115659231567,14276.874367332173,4,1,16,-0.013057416571505885,4119,1.3057416571505884,1.3097214310626288,50.621206128287376,0.047490801716891996,0.0009930040000000987,False,0.618683829047924,5.104141589645372,7,8.791753441604927,1.7116676563298345,1.1957888209000103,3205.115821837388,17,0.11479758708100606,11.479758708100606,3205.133711845451,37,0.07156673114119923,0.5009671179883946,0.004498685763676473,0.0,0.8918918918918919,33,-0.0059181452598515705,-744.4925100493158,-0.6842755885671208,,,,,,,5,-999960,,
-349785.5448416126,all,24,4,0.08,0.3,0.0,0.0,0.0,0.3,0.015,0.0,35.0,0.003,0.0,0.1,any,any,both,0.0,-0.0019657975879654537,1.5670985693365331,8,-658.8216492163493,-0.628637300480478,175.52563092548397,0.17514727551878226,0.007152122986789121,413.91056810886494,0.4048000115185709,0.02410252329182483,2353.431561315662,2.275136902156565,0.0,0.022218839255154776,2.2218839255154776,0.8919851456061653,-2.028843958303956e-06,175.525630925484,0.17514727551878226,0.0118462406317995,2635.2865968653973,5794.747953524109,4,4,14,-0.024909427432287055,1151,2.4909427432287057,2.514549201921912,136.92928919723215,0.13263731030345222,0.004933060000000041,False,0.62825890527611,2.198906168466385,5,1.268379759128246,0.7552220353210706,1.0331351852845811,1004.3859565999048,17,0.03159461356658678,3.159461356658678,5022.159433168119,18,0.03481624758220503,0.2437137330754352,0.006541706957678513,0.0,0.7777777777777778,14,-0.018683193449847035,-673.5495091326754,-0.6429552509359666,1896,0.0,-0.0008877502820051923,1.0184707484366684,8,-736.4161330605815,-0.679427355773955,428.4938561317892,0.4182402329745471,0.013229157490616806,583.8151880241053,0.5645959114743474,0.033375345081677166,3458.5957787327325,3.3028700458589544,0.0,0.05092919878263724,5.092919878263724,3.7607259170788168,-1.0964695485741207e-06,428.49385613178913,0.4182402329745471,0.01152389394794101,1472.832266121163,8757.227820361579,2,2,15,-0.013542385142014559,1130,1.354238514201456,1.3588547115479104,160.63318256144305,0.15588190577421468,0.005097784487972998,False,0.7927789218817638,5.9458419141132275,5,5.378960558167076,1.2404949027381875,23.505754513532494,1243.594825666725,17,0.07284395554240415,7.284395554240415,1243.6045972616253,17,0.03288201160541586,0.230174081237911,0.0031112286526319504,0.0,0.8823529411764706,15,-0.006807679262224808,-737.4683899361396,-0.680767926222484,,,,,,,6,-999965,,
-349847.29057951027,all,24,12,0.08,0.04,65.0,0.025,1.5,0.16,0.035,0.005,0.0,0.0015,0.65,0.0,any,any,both,0.0,-0.005015415249624355,1.2608186594432635,8,-647.4727198646016,-0.6220060125617433,113.29540544200447,0.11355230473525713,0.003254877629199865,525.3781399830827,0.5119797266044657,0.02467252564571565,2372.484529257754,2.275136902156565,0.0,0.029436155386499463,2.9436155386499463,0.8377121219122234,-6.529455881219846e-06,113.29540544200452,0.11355230473525713,0.024256587960351357,8417.14535823982,12609.075359593986,13,3,6,-0.03513874828420332,2088,3.513874828420332,3.5653533695136987,156.89115503178047,0.1522374861982673,0.004933059999999929,False,0.8114289974918927,1.4980227646004172,7,1.1929650901192455,0.6707794155026133,0.6981101787639733,2370.895983390766,17,0.04191930001354209,4.191930001354209,11854.940361112373,37,0.07156673114119923,0.5009671179883946,0.008830558229277518,0.0,0.6486486486486487,24,-0.028415638093347018,-677.6760523381714,-0.6437137505315472,281,0.0,-0.00280968617876341,1.0513500649192888,8,-723.2974393815866,-0.6549155344183324,390.31079031826073,0.36974060826686667,0.008344597558245907,697.5130605802877,0.6524043717662319,0.0497676957725095,3651.9380951639478,3.302870045858954,0.0,0.09998833656043882,9.998833656043882,4.278013254699635,-4.232429336252274e-06,390.3107903182609,0.36974060826686667,0.02498186799903296,5786.379515052694,20227.878756828344,8,3,15,-0.023372610276650285,1748,2.3372610276650283,2.3567114684546837,57.84922271821191,0.0535352479514054,0.000993004000000116,False,0.9643516243838159,3.495774638391332,8,6.178813179545882,1.534793156717019,1.9577996174096741,3309.3302427888775,17,0.1444149924177563,14.44149924177563,3309.351302969489,37,0.07156673114119923,0.5009671179883946,0.005698249337877551,0.0,0.7837837837837838,29,-0.017702620389764778,-782.2941595320907,-0.6882555237842523,,,,,,,7,-999967,,
-349747.71132106293,all,24,9,1.0,0.02,0.0,0.0,0.0,0.0,0.035,0.005,25.0,0.0075,0.5,0.02,any,any,long,0.0,-0.0019666658122256303,0.5992955465618349,8,-635.744776642871,-0.6185853652501839,167.48161219945322,0.16650576648473578,0.0065473686695392145,352.84154808614346,0.3476806430389481,0.014764198888856495,1258.396906719385,1.2346772521583966,0.0,0.018857971485238156,1.8857971485238156,2.1284969192239314,-1.4971811986692702e-06,167.48161219945325,0.16650576648473578,0.01055685389636554,1907.234329928613,4586.940125119864,3,1,8,-0.008859759821552356,2902,0.8859759821552355,0.8859075830490277,157.06292066547843,0.15354640302482372,0.00493306000000006,False,0.5550050288251945,2.4050217915758423,5,3.0245806310376038,0.9365802320049413,0.5462241281656444,966.0868060255613,17,0.02679705795191243,2.679705795191243,4830.645941091328,16,0.030947775628626693,0.21663442940038685,0.0035657972036610844,0.0,0.8125,13,-0.0063580862660880255,-656.8994733720257,-0.6366568493821333,1961,0.0,-0.0011290721270663024,0.41160470535790983,8,-710.6993479138117,-0.6799363171168773,430.93534960610253,0.41928712425549153,0.011589449246298211,507.04432944076353,0.4925686870136495,0.02569654295269963,1974.448671391645,1.892984087095561,0.0,0.04823271631146708,4.823271631146708,7.0937108516260805,-5.486454588210122e-07,430.9353496061026,0.41928712425549153,0.010637440567330163,710.6993479138117,7605.664941611453,1,1,8,-0.006799363171168835,2902,0.6799363171168835,0.6799363171168773,255.93711523043334,0.2461001766072447,0.0059545590118263245,False,0.7134442024312284,10.701663036468426,7,10.140604965674129,1.6304079769498583,0.0,1291.2137541419188,17,0.06894965593697648,6.894965593697648,1291.223231544431,16,0.030947775628626693,0.21663442940038685,0.002552762799479159,0.0,0.9375,15,-0.006799363171168804,-710.6993479138117,-0.6799363171168773,,,,,,,8,-999967,,
-349908.0256948136,mon_wed_fri,24,23,0.08,0.3,100.0,0.05,2.0,0.16,0.025,0.015,25.0,0.003,0.65,0.0,above,above,long,0.0,-0.009156100923262253,1.2557973814906225,8,-570.1119987301,-0.5696285216181477,-2.0537577042611286,-0.0004854399236653761,-0.0006816619864007268,376.6517363129648,0.37894328120598963,0.017363011058151745,1572.2722050484222,1.5953190378795745,0.0,-0.00043532080208064095,-0.043532080208064095,-0.014949082072485348,-5.5169832602241805e-06,-2.053757704261159,-0.0004854399236653761,0.01966314771536788,6841.3439847612,6779.731253633366,12,3,5,-0.02912023627737479,6679,2.912023627737479,2.9376267402752068,131.38939607175314,0.13195775565884732,0.004933059999999964,False,0.6606627068925761,0.9909940603388642,5,0.021158046432368963,-0.0033097266302863776,-0.000620801695935466,1881.8462821718877,17,-0.000616127311278251,-0.061612731127825095,9409.512154501988,30,0.058027079303675046,0.4061895551257253,0.010858885474517535,0.0,0.6,18,-0.015037199063279494,-645.8228771698341,-0.6429552509359665,1897,0.0,-0.0031349503807433974,1.1754328281017958,8,-720.3289418923636,-0.6773574642397703,255.71041499513242,0.24933407328776597,0.0047689678889203295,450.91828637263166,0.43467238079327325,0.030000987874990726,2665.8272607827116,2.5412427308241,0.0,0.05360543662006134,5.360543662006134,2.655562026810829,-2.73502973528132e-06,255.7104149951325,0.24933407328776597,0.02006608107019099,3601.644709461818,11272.957159315789,5,3,14,-0.020186098490208592,4119,2.018609849020859,2.032346866540345,50.97527178903596,0.049618699111553824,0.0009930040000000367,False,0.6259894058789754,3.1299470293948763,7,3.800294768984199,1.2336175322212821,27.718680800312573,2627.2009968010448,17,0.07671312449853955,7.671312449853955,2627.2139225282654,30,0.058027079303675046,0.4061895551257253,0.005355471170870172,0.0,0.8333333333333334,25,-0.010001256801710268,-731.6449661973127,-0.6795096376059284,,,,,,,9,-999968,,
-349899.52440675464,mon_fri_sun,24,1,0.08,0.08,100.0,0.0,3.0,0.3,0.015,0.005,25.0,0.003,0.5,0.04,above,any,both,0.0,-0.011619833504749306,1.707109660007396,8,-630.5432813190773,-0.6199916613841179,29.05763905928886,0.030673756728296232,-2.9973695957198148e-06,413.8248426133359,0.41022858396053774,0.020541820033215474,1590.61310215249,1.5953190378795743,0.0,0.007788298495231993,0.7788298495231993,0.2010134478885195,-7.008949660350153e-06,29.057639059288874,0.030673756728296232,0.02498186799903296,8827.605938467083,9931.79622272006,14,4,8,-0.038745161465770804,7384,3.8745161465770805,3.920946980542472,136.2236139934831,0.13501034748851665,0.004933059999999961,False,0.6562988693617144,1.1250837760486532,7,0.28498791655017025,0.22121591203998153,0.2768504214544252,2538.888208935788,17,0.011041902842529962,1.1041902842529963,12694.849492878466,38,0.0735009671179884,0.5145067698259188,0.01471143249488013,0.0,0.631578947368421,24,-0.023128258988891703,-653.8519270868926,-0.6429552509359666,1403,0.0,-0.0025265829662569203,0.781763181023051,8,-756.558643239058,-0.6798154344599842,366.18289318525063,0.3474199211425284,0.006462491061927566,628.1559183509228,0.5871081707831148,0.06296967170865675,2811.346789939181,2.5412427308241003,0.0,0.09391924048983924,9.391924048983924,6.951823708765448,-3.844488642123055e-06,366.1828931852508,0.3474199211425284,0.024820694657103716,5295.910502673406,18844.67755052768,7,2,15,-0.0135100146989369,2367,1.35100146989369,1.3555955674144542,92.74346901294777,0.09262391138901856,0.0021057899405791457,False,0.8302805393400781,3.558345168600334,8,10.028684164881325,1.6392549351038583,16.565346391000684,3650.134313064883,17,0.13548767047854243,13.548767047854243,3650.155162121206,37,0.07156673114119923,0.5009671179883946,0.004419514271956724,0.0,0.8108108108108109,30,-0.0076913575190680206,-771.5832744879534,-0.6894787428047014,,,,,,,10,-999969,,
